Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,1023.KL,1066.KL,1155.KL,1295.KL,2488.KL,1023.KL,1066.KL,1155.KL,1295.KL,2488.KL,1023.KL,1066.KL,1155.KL,1295.KL,2488.KL,1023.KL,1066.KL,1155.KL,1295.KL,2488.KL,1023.KL,1066.KL,1155.KL,1295.KL,2488.KL
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-26,2.872850179672241,3.696789503097534,5.435971736907959,3.446424961090088,1.9410659074783325,2.917390628362845,3.7107924797288496,5.574999342887487,3.8928934005167632,2.0103896243006627,2.8580034224378092,3.6547802393462905,5.435971736907959,3.4072608925280603,1.9410659074783325,2.8876971138939806,3.6757848712219126,5.526339299607408,3.446424961090088,1.971876448288257,13133100,4322900,7729900,141894200,2117900
2021-01-27,2.924814224243164,3.6057701110839844,5.470727443695068,3.4150943756103516,1.9256608486175537,2.954507740917743,3.7247955834396254,5.533289872139671,3.5560843716071098,1.9718766649094959,2.8802739492312956,3.6057701110839844,5.449873521858275,3.368097710278099,1.9256608486175537,2.8802739492312956,3.675784996629271,5.4568247186481695,3.501254741971334,1.9410661207148676,18499000,5119900,8484000,60407200,1851500
2021-01-29,2.8505797386169434,3.5707623958587646,5.429019451141357,3.281935930252075,1.910255789756775,2.93966044947322,3.6407772793349564,5.526338529742655,3.4150932932390363,1.9641742481161415,2.820886227327281,3.563761074439795,5.415116725626886,3.266270380106325,1.910255789756775,2.909966938183557,3.5707623958587646,5.470727627684771,3.4150932932390363,1.9256610635737368,19797100,6995600,13896200,67509100,2062600
2021-02-02,2.865426540374756,3.5707623958587646,5.4568257331848145,3.2114415168762207,1.9256608486175537,2.9099669850133223,3.654780256030195,5.5749994152550535,3.328933357120918,1.9487687567635248,2.8283096506653598,3.563761074439795,5.442923005553111,3.180110409277137,1.9102555765202396,2.865426540374756,3.6057700045255103,5.4776799903659565,3.2819366957222917,1.9256608486175537,8456800,5079000,6448200,48025200,1827100
2021-02-03,2.89512038230896,3.6337761878967285,5.5193867683410645,3.2114415168762207,1.9487682580947876,2.9545074089861325,3.6757851206411782,5.602803444365346,3.289769285873931,1.994984062560605,2.8505799353137804,3.598768577014361,5.4846297923753555,3.2114415168762207,1.925660355861879,2.8802736256396666,3.598768577014361,5.491581320155333,3.2271070706757627,1.9333629899395153,16422000,5926800,9579700,48899400,3083800
2021-02-04,2.9322376251220703,3.703791618347168,5.484630584716797,3.1957755088806152,1.9718762636184692,2.9322376251220703,3.703791618347168,5.554144215223466,3.2427721635998936,1.9795788980995848,2.8802739705568188,3.626775063438724,5.477679387399698,3.1957755088806152,1.9564709946562384,2.9099674874512482,3.63377672018375,5.526338763020798,3.2192740229883596,1.9564709946562384,6882300,4399100,5076300,24323300,2545900
2021-02-05,2.8876967430114746,3.640777349472046,5.463776111602783,3.2271065711975098,1.9949841499328613,2.954507141985599,3.696789591189336,5.519387010413258,3.2271065711975098,2.002686784347842,2.872849810696607,3.62677437250705,5.442921858815303,3.180109917072832,1.9795788811029003,2.9248136313304323,3.696789591189336,5.4915815610080205,3.195775468447725,1.9795788811029003,12040500,3648900,5408600,17621900,1094400
2021-02-08,2.9322376251220703,3.7107927799224854,5.442922592163086,3.1957755088806152,1.95647132396698,2.939661004345678,3.7177941018758833,5.526338951617834,3.266270677707638,2.0257952296108215,2.8951207290040335,3.6337762352911605,5.442922592163086,3.1957755088806152,1.9564713239669798,2.902544108227641,3.6337762352911605,5.477679574336139,3.227106612026801,2.0103897744102723,6330300,3846900,5252200,18363900,1512800
2021-02-09,3.0138940811157227,3.7387986183166504,5.526338577270508,3.242772102355957,2.018092155456543,3.0213176355643796,3.7668045729674833,5.540241302904546,3.2662706160199018,2.018092155456543,2.9322369290405708,3.689788030749036,5.449873752016861,3.1957754485242713,1.9641737118190437,2.9322369290405708,3.7107926636658175,5.4568249491003185,3.1957754485242713,1.9641737118190437,11632400,2952800,5365000,20285200,502700
2021-02-10,3.110398530960083,3.7808079719543457,5.581949710845947,3.305434465408325,2.0797135829925537,3.110398530960083,3.7948109508414696,5.616706692103211,3.328932980195099,2.0797135829925537,3.0138944356236474,3.7387990352929736,5.540241532217514,3.234939668040448,2.018092316002229,3.028741192292745,3.773806315582108,5.540241532217514,3.250605220066223,2.018092316002229,12500200,4118500,7475100,34216200,1774800
2021-02-11,3.110398530960083,3.7247960567474365,5.54719352722168,3.3210997581481934,2.0797135829925537,3.1178217323073314,3.7808079723010692,5.61670716411074,3.352431233249845,2.102821489246933,3.0584347056309404,3.717794400374557,5.526339270421378,3.2897686565427344,2.0643083121563013,3.102974975638234,3.7808079723010692,5.6028047682000945,3.352431233249845,2.08741621841068,8721000,2668700,3390100,11203700,533100
2021-02-15,3.1326684951782227,3.8368191719055176,5.644512176513672,3.297602415084839,2.0797135829925537,3.1697855639117485,3.8368191719055176,5.67231762909022,3.3524320428842036,2.102821489246933,3.110398537117788,3.7387983379773155,5.561095818784025,3.2897694510436657,2.0720109475744275,3.110398537117788,3.7668042905282304,5.581949742482867,3.3445990788430304,2.08741621841068,10737900,1830900,4748800,12865000,806700
2021-02-16,3.1772091388702393,3.850822925567627,5.658414840698242,3.305434465408325,2.056605577468872,3.184632340278028,3.857824582047463,5.686220291340784,3.328932980195099,2.087416117654198,3.09555179953694,3.7948110091583658,5.651463312304048,3.2976018761435486,2.0489029424225405,3.1326685145250917,3.8368199464653117,5.651463312304048,3.3132674281693237,2.0797134826078665,7145200,5597800,4177400,13232500,794900
2021-02-17,3.1623623371124268,3.8438210487365723,5.623657703399658,3.281935930252075,2.0643084049224854,3.1772090936914927,3.857824360893489,5.658414681458257,3.328932580689324,2.1028215837438275,3.1178217134006307,3.7668048350175543,5.574998331878149,3.274102968431112,2.0643084049224854,3.1772090936914927,3.8438210487365723,5.658414681458257,3.305434068722611,2.072011040686754,8067400,6186900,7644900,18268700,744800
2021-02-18,3.0658583641052246,3.7878081798553467,5.5124359130859375,3.2192745208740234,2.087416410446167,3.177209219857217,3.8438200789215826,5.623658050865207,3.3054348811032934,2.095119046572911,3.0658583641052246,3.7878081798553467,5.5124359130859375,3.2192745208740234,2.064308502065936,3.1549389071169736,3.8438200789215826,5.6097549936090605,3.2897693271074018,2.064308502065936,11474900,7053300,9704700,23851800,1832900
2021-02-19,3.1549386978149414,3.794811248779297,5.581949710845947,3.2349400520324707,2.0412001609802246,3.1549386978149414,3.815815551830395,5.581949710845947,3.2506056059177695,2.0797133334496967,3.02874109326641,3.7528023088197235,5.498533353589081,3.2114415344563896,2.0412001609802246,3.0658581607128914,3.815815551830395,5.519387608636867,3.2349400520324707,2.0797133334496967,9284200,4494300,5579100,20162400,1388900
2021-02-22,3.0881283283233643,3.7668039798736572,5.526338577270508,3.2114415168762207,2.0412001609802246,3.154938912687445,3.815814225867157,5.574998614190328,3.242772624475305,2.0797133334496967,3.0881283283233643,3.766803979873657,5.526338577270508,3.2114415168762207,2.03349752648633,3.154938912687445,3.815814225867157,5.561095557089165,3.234940034323666,2.048902795474119,8606700,3125400,4627200,24325100,842600
2021-02-23,3.110398530960083,3.7528021335601807,5.484630584716797,3.1957755088806152,2.0412001609802246,3.1326684889764294,3.808814050890467,5.574998801576171,3.2349395745614524,2.0720106989558023,3.102974975638234,3.731797497632642,5.484630584716797,3.187942919842174,2.03349752648633,3.102974975638234,3.7738064356303567,5.5332902918050335,3.2192740229883596,2.0412001609802246,9539700,4384700,9613100,30316000,1157400
2021-02-24,3.1252450942993164,3.7107927799224854,5.484630584716797,3.1957755088806152,2.0797135829925537,3.1697853615513174,3.808813624271328,5.630609705981506,3.250605126134545,2.095118853828806,3.1178215394366937,3.7107927799224854,5.484630584716797,3.1957755088806152,2.041200405901922,3.1178215394366937,3.773806012932365,5.4985333108181305,3.211441060453708,2.0489030413200484,19414200,5460000,12885600,32719900,2711500
2021-02-25,3.2143259048461914,3.773805856704712,5.623657703399658,3.266270399093628,2.0797135829925537,3.2514429743977225,3.794810489410007,5.6653655467226045,3.321099638174394,2.102821489246933,3.1400921197177385,3.7317969251514325,5.526338297422422,3.195775236279867,2.0720109475744275,3.1400921197177385,3.7528015578567278,5.526338297422422,3.211440786516683,2.095118853828806,21149500,9514200,16263400,50817000,2465300
2021-02-26,3.2143259048461914,3.794811248779297,5.581949710845947,3.2584385871887207,2.0412001609802246,3.2143259048461914,3.850823168725395,5.714026107036694,3.336766739512393,2.0951186024374855,3.132668564217589,3.731797671911248,5.5610957872653,3.227107475657776,2.025794891992436,3.1846323907948104,3.731797671911248,5.637560615683857,3.2976026633505566,2.0797133334496967,26961600,9655700,20831500,61755400,3241600
2021-03-01,3.1326684951782227,3.696789503097534,5.602804183959961,3.289768934249878,2.0257952213287354,3.2143258340072185,3.7878086842724357,5.679269010830869,3.3289330013108485,2.0643084000593475,3.117821738479732,3.6407772627149755,5.595852655262352,3.289768934249878,2.0103897661911687,3.154938807213258,3.7668043862541114,5.609755049723306,3.289768934249878,2.0412004928209804,21193400,5476800,9984200,29926000,1481800
2021-03-02,3.1772091388702393,3.7107927799224854,5.616706848144531,3.305434465408325,1.9949841499328613,3.1994790970682097,3.7878089906964854,5.686220812590271,3.344598532220874,2.033497505653054,3.147515271315273,3.7107927799224854,5.6028044530159615,3.2976018761435486,1.9872815155178807,3.147515271315273,3.745800057404124,5.637560772304535,3.3132674281693237,2.025794871238074,11664400,6626700,8240500,25100200,1748000
2021-03-03,3.1846325397491455,3.7247960567474365,5.658414840698242,3.305434465408325,2.0026869773864746,3.199479297469261,3.752802014524253,5.672317234552396,3.336765942956097,2.025795066504091,3.147515468461543,3.6967900989706206,5.616706333267312,3.2819363241177735,1.9872817070716025,3.1697857820290296,3.710793077859029,5.6306093900557,3.328932980195099,2.0180922477013468,11025800,8767100,9817100,33399000,2624200
2021-03-04,3.2440192699432373,3.7247960567474365,5.700122833251953,3.313267469406128,2.0026869773864746,3.2662895814465007,3.7808079723010692,5.748782870340992,3.3602641260683717,2.0180922477013468,3.1623622870386545,3.6827871200822124,5.630609536307154,3.29760191718538,1.9949843422290385,3.184632244567325,3.717794400374557,5.658414987671924,3.328933021626876,2.0026869773864746,20180500,9962400,11990300,37597900,2296900
2021-03-05,3.3331000804901123,3.850822925567627,5.811345100402832,3.4072608947753906,2.0026869773864746,3.340523636256278,3.857824582047463,5.811345100402832,3.415093857891458,2.0180922477013468,3.2143260200284347,3.7458004153715843,5.6931717569805205,3.313267578360015,1.9872817070716025,3.2440195351438543,3.7808080300560505,5.727928739681372,3.313267578360015,2.0026869773864746,19266400,9050100,9727800,32529700,1790100
2021-03-08,3.3999104499816895,3.8858301639556885,5.908663749694824,3.446424961090088,2.0720112323760986,3.4296039632062336,3.941842074940863,5.978177706041392,3.493421619266778,2.118227051237304,3.347946978826037,3.8648255304075865,5.818295871617973,3.446424961090088,2.0180925933926863,3.347946978826037,3.87882850815388,5.8252473998394745,3.446424961090088,2.0180925933926863,20162100,7556500,13686100,33222300,3814600
2021-03-09,3.4518749713897705,3.892831325531006,5.908663749694824,3.462090253829956,2.0643084049224854,3.4518749713897705,3.920837279869859,5.950372256089609,3.4777558053791147,2.110524219508096,3.3479476541406834,3.8578240495360943,5.873906771521541,3.4150935991824802,2.0489031333939485,3.407334692568733,3.920837279869859,5.922566806137826,3.4542572913072718,2.095118947979559,17221400,6593800,9520000,20939100,2708800
2021-03-10,3.444451093673706,3.892831325531006,5.9364705085754395,3.485589027404785,2.0720112323760986,3.466721407996598,3.9628462113781384,5.97122749441227,3.5169201361929776,2.095119141806701,3.4296043354499908,3.8578240495360943,5.9086650524928475,3.469923473010689,2.064308595899231,3.4518746497728823,3.920837279869859,5.9086650524928475,3.4934219913499724,2.0874165053298337,10962900,5800800,7239100,25605000,2311700
2021-03-11,3.414757013320923,3.8998332023620605,5.943421840667725,3.501725673675537,2.1028215885162354,3.444450524864833,3.9418421362543707,5.978178825348633,3.517862642390073,2.1028215885162354,3.377640300878324,3.8928315464513443,5.922567915032916,3.469451736246464,2.072011045389236,3.437027323966145,3.8928315464513443,5.943421840667725,3.501725673675537,2.0797136811709858,9348400,4480600,7219000,26021100,2246400
2021-03-12,3.3182528018951416,3.8578240871429443,5.8391499519348145,3.485589027404785,2.0797135829925537,3.4073336872284012,3.920837318090974,5.9642748115832385,3.5097942903479216,2.1259293955013114,3.3108296012692002,3.850822431561322,5.8391499519348145,3.4694520571974548,2.0720109475744275,3.4073336872284012,3.9068343407850437,5.9642748115832385,3.501725997612115,2.1182267600831852,15236200,2657200,7715100,17977400,2118700
2021-03-15,3.362793207168579,3.8298180103302,5.8947601318359375,3.485589027404785,2.087416410446167,3.407333470008452,3.864825622458393,5.94342016181785,3.493657320140591,2.110524318826398,3.340522898761371,3.8158150322503896,5.86695468453234,3.461383379725931,2.079713774319423,3.340522898761371,3.822816688218961,5.873906212091779,3.485589027404785,2.087416410446167,12405500,4021400,7028600,14448800,1558200
2021-03-16,3.377641201019287,3.850822925567627,5.8947601318359375,3.469451904296875,2.0797135829925537,3.3999111636248727,3.8858305402520936,5.9364686342584125,3.4855888737930405,2.102821489246933,3.3479476815620575,3.8228169673629964,5.873906212091779,3.4533149348007095,2.0797135829925537,3.392487960747902,3.8648259046699422,5.8947601318359375,3.477520196677107,2.08741621841068,6559200,2248200,3370300,11280300,840000
2021-03-17,3.347947120666504,3.8438210487365723,5.804393768310547,3.4210402965545654,2.0797135829925537,3.377640635149055,3.8858303174926476,5.873907065198341,3.477519876966466,2.08741621841068,3.3108300505760075,3.8018121138378342,5.804393768310547,3.412972004916103,2.0720109475744275,3.377640635149055,3.8018121138378342,5.866955536629286,3.477519876966466,2.08741621841068,4276100,1815000,6161200,15305200,1599400
2021-03-18,3.377641201019287,3.8438210487365723,5.818295955657959,3.4533145427703857,2.1028215885162354,3.392487960747902,3.86482568311461,5.860004462655185,3.4855884780988857,2.1028215885162354,3.340524124710413,3.8298180704369926,5.81134442733605,3.4291088989061826,2.0643084096074866,3.370217644167643,3.8298180704369926,5.818295955657959,3.4291088989061826,2.072011045389236,10422200,2864300,7584300,14657200,2243700
2021-03-19,3.3999104499816895,3.8438210487365723,5.825247287750244,3.4129719734191895,2.0720112323760986,3.3999104499816895,3.8508227048150303,5.866955130408269,3.4613828770101978,2.1028217782835688,3.340523423532601,3.8158150921374134,5.811344231574766,3.4129719734191895,2.0720112323760986,3.3850636933694176,3.8158150921374134,5.832198815837984,3.453314585446194,2.1028217782835688,15092900,3958800,12600300,43230400,2106300
2021-03-22,3.3405230045318604,3.7808079719543457,5.790490627288818,3.404902935028076,2.0797135829925537,3.392486823144307,3.850822866389966,5.8321991351646885,3.4452455427648805,2.08741621841068,3.3405230045318604,3.7808079719543457,5.790490627288818,3.3968346443220874,2.0643083121563013,3.3776400683942582,3.850822866389966,5.825247606696336,3.4452455427648805,2.0797135829925537,7140800,2395200,4025800,13674100,961000
2021-03-23,3.3256771564483643,3.7528021335601807,5.748783111572266,3.3726296424865723,2.0412001609802246,3.3627942304298473,3.8298183529606433,5.80439401663536,3.421040550112424,2.0797133334496967,3.3108303976507014,3.75280213356018,5.748783111572266,3.3645613502501104,2.025794891992436,3.3627942304298473,3.8158153736280718,5.797442487768903,3.4129722578759623,2.0797133334496967,7274000,2424100,3471100,24498600,1726700
2021-03-24,3.3767783641815186,3.71779465675354,5.727928161621094,3.3726296424865723,2.0334975719451904,3.3767783641815186,3.7598035963156993,5.762685140814284,3.396835288667345,2.0412002066112773,3.264219013812206,3.7037916768994865,5.714025767704361,3.356492673277955,2.0103894843016334,3.301738916540747,3.7387992934633067,5.748782746897551,3.3806983194587277,2.0257949372791035,9419400,4841100,5975900,15178900,871600
2021-03-25,3.3467624187469482,3.745800018310547,5.720977306365967,3.364560842514038,2.0334975719451904,3.3767781963110766,3.7948106069021246,5.7626858188923595,3.3968347760609077,2.056605475943451,3.31674664118282,3.724795718812243,5.720977306365967,3.364560842514038,2.0257949372791035,3.3767781963110766,3.7668046516661717,5.741831894096322,3.380697809287473,2.048902841277364,6658600,3525800,4579300,13433000,693000
2021-03-26,3.3317549228668213,3.7528021335601807,5.734879970550537,3.3806979656219482,2.048903465270996,3.3542665797864903,3.7738064356303567,5.755733893912762,3.396834933141609,2.056606102282921,3.309242908130817,3.7177945183000705,5.707074518422814,3.364560998102288,2.0334981912471455,3.3467628134187124,3.7738064356303567,5.727928441785039,3.372629289494291,2.0412008282590706,8566200,4169500,5856200,10095100,209800
2021-03-29,3.3317549228668213,3.7528021335601807,5.825247287750244,3.4129719734191895,2.0797135829925537,3.3392586892345992,3.759803456297785,5.839149680991517,3.4210402649831932,2.0797135829925537,3.2867312512111484,3.724796174895037,5.734879411412249,3.3726293613921854,2.041200405901922,3.3317549228668213,3.75280213356018,5.734879411412249,3.3968350055555203,2.0489030413200484,9103200,2603000,3973500,14717100,622500
2021-03-30,3.3467624187469482,3.7668039798736572,5.8391499519348145,3.4533145427703857,2.0720112323760986,3.3692740730118977,3.8088129052354835,5.887809987872666,3.4533145427703857,2.079713868852966,3.309242517883641,3.759802325384722,5.797442107341498,3.4129719312419327,2.048903322945496,3.331754529964884,3.7738053005053307,5.832199086458753,3.4129719312419327,2.079713868852966,7936200,3786300,6302800,15998600,983500
2021-03-31,3.2567155361175537,3.7598023414611816,5.734879970550537,3.388766288757324,2.0412001609802246,3.3542666477739354,3.780806971160539,5.880858759954649,3.4694515118470783,2.064308064461908,3.2342035209252544,3.71779341591973,5.707074518422814,3.372629321086505,2.0412001609802246,3.3467628812540644,3.7528010207995712,5.83915025029593,3.46138283564384,2.064308064461908,19284900,4871700,12314000,31225600,695800
2021-04-01,3.271723508834839,3.7598023414611816,5.734879970550537,3.404902935028076,2.0643084049224854,3.2942351667740555,3.780806971160539,5.7835393460404845,3.4936564412076736,2.0643084049224854,3.241707726371649,3.7387980456190872,5.720976913019541,3.3968346443220874,2.0334978618654116,3.256715617603244,3.766803995980055,5.741831499316036,3.45331421820649,2.04120049762968,5543500,1399500,5909200,15447400,451800
2021-04-02,3.3092429637908936,3.7668039798736572,5.734879970550537,3.4210402965545654,2.056605577468872,3.316747088101223,3.766803979873657,5.755733893912762,3.437177649302822,2.0643082125152037,3.2567155248839534,3.731796375143504,5.720976913019541,3.396835036903512,2.041200307376209,3.2867313064925883,3.759802325384722,5.748783028081534,3.4210402965545654,2.056605577468872,4834000,243400,4477000,4172400,138800
2021-04-05,3.264219284057617,3.773805856704712,5.797442436218262,3.404902935028076,2.048903465270996,3.301739189892439,3.7738058567047124,5.81829635969792,3.4452455427648805,2.072011376306772,3.264219284057617,3.7387985806723014,5.741831531649658,3.3887659688804783,2.0412008282590706,3.2717234083511175,3.766804535041154,5.741831531649658,3.4210399011756736,2.056606102282921,4329700,443200,1791200,9077900,556900
2021-04-06,3.2266993522644043,3.7528021335601807,5.7765889167785645,3.388766288757324,2.056605577468872,3.2867309082070597,3.7738064356303567,5.804394371007701,3.4371775765054395,2.056605577468872,3.2116914632787408,3.731797497632642,5.748783462549427,3.388766288757324,2.0334976723298777,3.2792267848060788,3.7738064356303567,5.804394371007701,3.412971932631382,2.0489029424225405,9966000,2507200,3771700,13911100,891200
2021-04-07,3.264219284057617,3.7808079719543457,5.8947601318359375,3.404902935028076,2.0797135829925537,3.2792271748282777,3.801812273356356,5.8947601318359375,3.437177252058892,2.0797135829925537,3.2266997360391354,3.752802014180098,5.769635950436826,3.38069767817449,2.041200405901922,3.241707626809796,3.773806315582108,5.797441397740424,3.437177252058892,2.056605676738175,9423800,2694500,5912500,16764600,677100
2021-04-08,3.2041876316070557,3.773805856704712,5.755733966827393,3.3968355655670166,2.056605577468872,3.271723317099563,3.808813466594434,5.8600049108279775,3.437178184245014,2.072010847561535,3.1966838653391827,3.7457999023358592,5.755733966827393,3.380698595042963,2.0489029424225405,3.26421919301536,3.808813466594434,5.839150324267293,3.4049038584611813,2.072010847561535,9727200,2213400,8152000,15000600,392600
2021-04-09,3.21919584274292,3.7808079719543457,5.762685298919678,3.388766288757324,2.0412001609802246,3.2492116264380604,3.7948109508414696,5.7835392218340465,3.412971932631382,2.064308064461908,3.2041879508953497,3.752802014180098,5.7487829046215175,3.3806979972897433,2.0412001609802246,3.2041879508953497,3.7948109508414696,5.762685298919678,3.4049032564281436,2.048902795474119,6150600,754600,4045100,12148300,465800
2021-04-12,3.1891794204711914,3.745800018310547,5.783539295196533,3.3968355655670166,2.056605577468872,3.2417072103281126,3.808813584520101,5.811344747079814,3.4129725360910705,2.056605577468872,3.174171531628685,3.7317970406925705,5.74878297754313,3.380698595042963,2.041200307376209,3.2191951981562053,3.808813584520101,5.769636900722025,3.3968355655670166,2.0489029424225405,10118000,1892300,7651200,10292100,459000
